视频cid,弹幕内容
196307105,RIP
196307105,我感动了
196307105,他眼睛咋回事？
196307105,呵
196307105,不愧是你川建国
196307105,真话
196307105,这倒是实话
196307105,销毁机密！！！
196307105,特朗普老羡慕china了
196307105,没人比我更懂
196307105,老双标了
221495860,吾辈当自强
221495860,“大国”行为
221495860,腾讯加油呀
221495860,jia戛然而止，要扣钱了
221495860,戛（jia）然而止
221495860,漂亮
221495860,tiktok活该
221495860,因为是中国 所以受威胁 这什么逻辑？
221495860,打击报复
221495860,ga？
221495860,jia戛然而止？
221495860,jia戛然而止？
221495860,更名：字节跪动
221495860,干的真漂亮
186497903,第一个
186497903,厂子不错
186497903,懂王
186497903,这不自由
186497903,不戴口罩吗加工厂
186497903,。。。。。。
186497903,厉害
186497903,还热乎呢。
186497903,重点还不正常戴口罩
186497903,1
186497903,肉有问题没有？
186497903,也不带个口罩
186497903,可以
186497903,自由香气
186497903,猪猪和牛牛辣么可爱，为什么要吃它们，明明残爆的狗都不吃
186497903,关键是他们没口罩
186497903,川宝都没炸鸡汉堡吃了，看给孩子饿的（dog
186497903,死都不戴口罩
186497903,买了这公司肉的人 会又多少确诊呢？
186497903,还不带口罩...
186497903,点赞
186497903,要是猪肉携带病毒那就嗨了
186497903,地上好脏
186497903,肉做熟了应该没事
186497903,替美国人民心塞
186497903,哦豁
186497903,肉也不一定安全了吧
186497903,国家必须开工的企业疫情期间就要考虑到感染问题
186497903,蓝色章，线手套
186497903,肉类食品加工厂都不戴口罩的吗？
186497903,吃肉自由
186497903,没肉，吃菜呀（一定要有公知何不食肉糜的感觉）
186497903,你，被撤职了
186497903,这产品不会有肺炎病毒？
186497903,规模太大也有弊端
186497903,川皇：甩锅时间到
186497903,关键是复工没有配套的措施和保护
186497903,他没考虑，你也没考虑？？
186497903,没汉堡吃了
186497903,泰森
186497903,没口罩戴
186497903,口罩医院都不够用
186497903,没有新冠这些人也应该戴口罩啊
186497903,特朗普从来就没有考虑安全问题，他想的只有自己的利益!
186497903,基础设施？？？
186497903,自由
186497903,猪肉不能个人宰杀买卖吗？
186497903,脸上是长时间戴口罩留下的痕迹吗
186497903,等等。发达国家的食品工厂都不用戴口罩的？？
186497903,等等。发达国家的食品工厂都不用戴口罩的？？
186497903,等等。发达国家的食品工厂都不用戴口罩的？？
186497903,食品加工电都不戴口罩
186497903,就算复工，口罩也得戴啊
186497903,nice
186497903,你们开个食品厂都不让工人带口罩才是错误和危险的好吗
186497903,食品生产和加工车间要带口罩不是基本中的基本吗
186497903,素食主义者呢
186497903,关乎食品安全也要口罩啊
186497903,食物工厂连个嘴兜都没有配的吗
186497903,都是工具人
186497903,食品加工厂什么时候都得戴口罩吧
186497903,这肉有毒啊
186497903,没疫情也得戴口罩啊！
186497903,工会上啊
186497903,还是国际联盟，你能代表国际？
186497903,强迫工人冒着生命危险劳动？？？
186497903,不防护
186497903,吃肉多不会导致亚马孙森林灭绝吗？
186497903,@回形针PaperClip
186497903,食品类加工都不戴口罩
186497903,多方批评
186497903,我想吃肉。。。滑稽
186497903,没比我更懂肉
186497903,美国一个口罩6美元以上，有效防护时间大约2个半小时，换成你戴不戴？
186497903,真是牛批
186497903,"工人不带口罩,这样就会肉类出现病毒附着啊,人吃了怎么办"
186497903,封面是哪位男高音?
186497903,fake news
186497903,食品加工业都不带口罩是真的秀
186497903,吃蛋糕呀！
186497903,特色封面。哈哈哈
186497903,不戴口罩的吗？
186497903,口罩都，没有
186497903,猪肉带病毒
186497903,牛牛那么可爱，反对吃牛肉，要立法
186497903,肉不错
186497903,没有肉他的汉堡就没得吃了
186497903,都不带口罩，不卫生
186497903,平常没有疫情也要戴口罩啊，何况现在
186497903,这都不戴?
186497903,加油，每国，一天来个三万
186497903,消毒液打了吗
186497903,这肉类也可怕
186497903,肉也有病毒
186497903,为了自由
186497903,都不带口罩…
186497903,何不食肉糜？
186497903,建国又立一功
186497903,美国工会的能量貌似挺大，也喜欢和企业主和政府作对
186497903,带个口罩会是这样？
186497903,没一个是廋的
186497903,自由！！！
186497903,工会
186497903,美国一口肉，地球一缕烟
186497903,拉牛陪葬
186497903,老回型针了
186497903,两面针
186497903,这么多工人感染这肉谁敢吃呢？
186497903,有病吧？
186497903,？？？？？这都不戴口罩啊
186497903,不要说太多 没意义
186497903,這是資料視頻
186497903,回形针出来挨打
186497903,问题来了，工人不戴口罩，肉有病毒。然后。？？？？
186497903,回形针出来对线
186497903,老国防生产法专家了
186497903,妙啊
186497903,freedom
186497903,哟，不自由哦
186497903,美国人吃一口肉，霉力奸的土地上就冒出一股黑烟。
186497903,不过食品还是得保证供应
186497903,这肉谁敢吃
186497903,吐了
186497903,这就是强者对弱者的剥削
186497903,这不自由。
186497903,吃狗肉啊，美国吃狗肉又不犯法
186497903,何不食肉糜
186497903,好   总   统
186497903,特靠谱
186497903,卧槽强行复工 240多人被感染。。
186497903,前面吃菜的，你可知道在米国，菜比肉贵许多？新鲜蔬菜是有钱人吃的
186497903,川普：你们感染是你们的事，你不加工，我们经济崩了
186497903,老馋猫了
186497903,那些肉都是病毒
186497903,@双面针
186497903,Freedom
186497903,不自由毋宁死
186497903,宝宝要吃肉肉
186497903,通过食品散播病毒
186497903,川宝妈妈爱你
186497903,就算没有新冠，肉类加工厂工人不该戴口罩吗？
186497903,自由美利坚，疫情每一天
186497903,23333
186497903,不加班就告你嗷
186497903,强迫复工？这不自由
186497903,自由啊！！！！
186497903,工会呢？
186497903,不会吃菜吗？
186497903,估计没有口罩  怎么戴
186497903,食品加工不带口罩
186497903,……所以这就是安多哈尔的真相？
186497903,我看彳亍
186497903,做出来的东西还能吃嘛
186497903,对
186497903,这不自由
186497903,那些厂长也没有注重安全措施啊
186497903,这不自由！
186497903,何不食肉糜（狗头）
186497903,美国的自由
186497903,工会呢？
186497903,让我想起了死亡岛
186497903,应该是丧尸围城
186497903,他们平时不戴口罩工作吗
186497903,这不自由！哦⊙∀⊙！美国啊？！那没事了！
186497903,他们有不戴口罩的自由啊，你们懂什么
186497903,66666
186497903,强制加班，这不自由
186497903,食品加工也不要带口罩吗
186497903,不戴口罩？
186497903,万一打个喷嚏
186497903,老百姓不用管，高官打了疫苗了不怕
186497903,肉不能吃了
186497903,不够自由
186497903,他们没这么多口罩，优先给医疗人员了
186497903,FREEDOM!!!
186497903,不，我考虑到了
186497903,搞食品的不带口罩，如果是中国，会被多少公知骂
186497903,回形针怎么不说话了？？？？
186497903,美国必须复工
186497903,这肉还能吃嘛
186497903,工会牛逼
186497903,确实
186497903,哈哈哈
186497903,是自由的味道
186497903,产品问题不大 病毒没有宿主活不了几个小时
186497903,自由
186497903,和我一起说，川建国同志干得好！
186497903,不是强迫吧，兄弟萌认真想想，肯定是他们强迫特朗普的
186497903,很难受啊
186497903,这样肉不会携带病毒吗?
186497903,卧槽
186497903,口罩呢？食品厂不戴口罩
186497903,特朗普真是美国的灾难
186497903,自由建立在痛苦之上（部分人的）
186497903,确诊了一样可以上班啊
186497903,干得好！
186497903,还敢吃，厉害了
186497903,没疫情的时候肉类加工厂也得戴口罩啊
186497903,都怪工人上班时没有做好防护工作，跟川普无关。
186497903,不管别的，就是风景线！！
186497903,食品安全吗
186497903,这很自由
186497903,加工厂不用带口罩作业？？？
186497903,哈哈哈哈哈哈哈 喜闻乐见
186497903,没肉，吃肯德基啊
186497903,那么多人...
186497903,我都不说防疫要求了，就正常也该带个口罩吧？
186497903,好魔性的封面
186497903,食品加工啊，即便没疫情也该戴口罩的
186497903,这很川建国！
186497903,特朗普干了这么多的错事为什么不负责任？
186497903,这才是群体免疫鸭~(滑稽)
186497903,就很自由✓
186497903,不戴口罩工作不感染才怪，那么多人……
186497903,这应该是剪辑的旧视频
186497903,罐头里都是病毒可就6了
186497903,没关系的，上帝保佑你
186497903,自由
186497903,md食品加工厂居然不带口罩，淦
186497903,没有口罩带呀，医疗人员口罩都不够用。工厂只生产医用
186497903,蹲家里并不是说什么都不吃不喝的，开启工厂是为了更好的工作
186497903,川同志干得好！
186497903,我不知道我想要什么，但是我知道，我不想活在这个世界上。
186497903,哇，不带口罩，卫生不达标
186497903,这不自由
186497903,可你做熟之前你有接触啊。。哪怕是去餐厅也可能会有厨师到服务员到你这样传染
186497903,食品行业不是上班都戴口罩么？
186497903,同志，你尽力了
186497903,同志，你尽力了
186497903,回形针，快来。
186497903,开工不带口罩，不测体温。。。美的就是如此
186497903,相信我，没人比我更懂肉厂了
186497903,哈哈哈
186497903,不出意外两三年美国就自己灭亡了
186497903,川建国同志你尽力了。
186497903,牛逼
186497903,不带口罩能安全？
207659332,说干得漂亮的什么心态？
207659332,这还不过分？
207659332,？？？？？？？？？？？？？？？？？？？？？？
207659332,现在人素质我真的无语
207659332,美国黑人需要一本政治纲领
207659332,干的漂亮
207659332,美丽的风景线
207659332,过分了
207659332,过分了
207659332,真自由
207659332,哦，关我Ps～
207659332,真的过分了
207659332,过于过分了
207659332,因为不自首就抓不到
207659332,兰德里的折磨
207659332,风景线
207659332,华盛顿有啥好喷的
207659332,吃牢饭吧
207659332,？
207659332,过分
207659332,说不过分的估计都是中学生
207659332,干得漂亮
207659332,太过分了 怎么不涂全呢 
207659332,唯一能和懂王媲美的人
207659332,搞到华盛顿头上了？牛批了
207659332,美丽的风景线
207659332,免费！！！
207659332,挺好啊
207659332,有点喜庆啊
207659332,漂亮的风景线
207659332,漂亮的风景线
207659332,把漂亮的风景线打在公屏上
207659332,这是赤色啊
207659332,真的过分了
